model_label,model_hf_name,prompt_type,think_mode,setting,item_index,chosen_candidate,chosen_is_correct,candidate_logits,candidate_probs_normalized
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,13,sportsman,True,"{""career"": -1.640625, ""sportsman"": -0.865264892578125}","{""career"": 0.3153207480893772, ""sportsman"": 0.6846792470304864}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,14,reality,False,"{""object"": -4.01171875, ""reality"": -1.134765625}","{""object"": 0.05330468858980641, ""reality"": 0.9466954229114068}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,15,success,False,"{""object"": -2.677734375, ""success"": -2.310546875}","{""object"": 0.40922078691873215, ""success"": 0.5907791930117218}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,16,yes,False,"{""no"": -2.41796875, ""yes"": -1.39453125}","{""no"": 0.2643583525200521, ""yes"": 0.7356416257631266}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,17,yes,False,"{""no"": -3.419921875, ""yes"": -2.544921875}","{""no"": 0.2942150072282803, ""yes"": 0.7057851119542727}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,18,no,True,"{""no"": -1.6142578125, ""yes"": -1.7001953125}","{""no"": 0.5214711377329961, ""yes"": 0.4785288148479269}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,19,handyman,False,"{""handyman"": -0.4875049591064453, ""owner"": -1.5}","{""handyman"": 0.733508138752309, ""owner"": 0.26649183962751744}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,20,no,True,"{""no"": -1.5078125, ""yes"": -2.125}","{""no"": 0.6495786912914696, ""yes"": 0.35042141935653387}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,21,no,True,"{""disputed"": -3.1015625, ""no"": -0.8974609375, ""yes"": -1.4912109375}","{""disputed"": 0.06637163139399911, ""no"": 0.6014668064394431, ""yes"": 0.33216149774954085}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,22,yes,False,"{""no"": -1.6640625, ""uncertain"": -4.1953125, ""yes"": -1.3515625}","{""no"": 0.40876433598397893, ""uncertain"": 0.03252108587560215, ""yes"": 0.5587146034216157}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,23,no,True,"{""no"": -1.1181640625, ""yes"": -1.6259765625}","{""no"": 0.6242935409575079, ""yes"": 0.3757064708790969}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,24,yes,False,"{""no"": -2.216796875, ""yes"": -1.529296875}","{""no"": 0.3345894513763354, ""yes"": 0.6654105788791005}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,25,no,False,"{""no"": -2.77734375, ""yes"": -2.77734375}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,26,no,False,"{""no"": -2.12890625, ""yes"": -2.68359375}","{""no"": 0.6352224318508648, ""yes"": 0.3647775529910859}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,27,yes,False,"{""no"": -2.927734375, ""yes"": -1.9990234375}","{""no"": 0.28318629155287317, ""yes"": 0.7168136415173588}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,28,no,True,"{""no"": -2.0546875, ""yes"": -2.515625}","{""no"": 0.6132364987596873, ""yes"": 0.3867634117788599}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,29,yes,False,"{""no"": -2.154296875, ""yes"": -1.1611328125}","{""no"": 0.2702875773577637, ""yes"": 0.7297124526074138}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,30,belief,False,"{""belief"": -0.4482421875, ""color"": -2.44921875}","{""belief"": 0.8808996239398236, ""color"": 0.11910044492947416}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,31,enthusiasm,False,"{""enthusiasm"": -1.166015625, ""water"": -2.798828125}","{""enthusiasm"": 0.8365545749864456, ""water"": 0.16344545399519347}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,32,no,True,"{""no"": -2.1875, ""yes"": -2.2421875}","{""no"": 0.5136684437167818, ""yes"": 0.48633150780232}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,33,lightning,True,"{""credits"": -3.005859375, ""lightning"": -1.7099609375}","{""credits"": 0.21485611183419295, ""lightning"": 0.7851438852504443}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,34,light,True,"{""innovation"": -2.859375, ""light"": -1.1015625}","{""innovation"": 0.1470645274527127, ""light"": 0.8529355201023667}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,35,yes,False,"{""no"": -2.150390625, ""yes"": -1.1982421875}","{""no"": 0.2784529873315809, ""yes"": 0.7215470708176457}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,36,financial,False,"{""financial"": -1.7373046875, ""physical"": -2.22265625}","{""financial"": 0.6190107646611045, ""physical"": 0.3809892274962989}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,37,standard,False,"{""mark"": -1.703125, ""standard"": -1.4765625}","{""mark"": 0.4436004079809697, ""standard"": 0.5563995632991277}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,38,alive,True,"{""alive"": -0.374267578125, ""dead"": -2.3671875}","{""alive"": 0.8800517106663525, ""dead"": 0.11994827901746806}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,39,no,True,"{""no"": -1.556640625, ""yes"": -1.798828125}","{""no"": 0.5602526373723021, ""yes"": 0.43974733360336343}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,40,pass,False,"{""create"": -3.0703125, ""exam"": -4.90625, ""pass"": -2.0, ""scoring"": -3.9609375, ""system"": -4.375}","{""create"": 0.2101983421264054, ""exam"": 0.033519050608516995, ""pass"": 0.612999469970342, ""scoring"": 0.08626521551128898, ""system"": 0.05701782578864391}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,41,trend,False,"{""emotion"": -3.669921875, ""trend"": -2.771484375}","{""emotion"": 0.28937172743093137, ""trend"": 0.7106283763137278}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,42,yes,False,"{""no"": -1.4580078125, ""yes"": -1.1923828125}","{""no"": 0.4339814647549971, ""yes"": 0.5660185351323219}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,43,yes,False,"{""no"": -3.669921875, ""yes"": -3.341796875}","{""no"": 0.41869686587586774, ""yes"": 0.5813030302785629}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,44,progress,False,"{""movement"": -1.958984375, ""progress"": -1.474609375}","{""movement"": 0.3812195635933718, ""progress"": 0.6187804294217345}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,45,see,True,"{""acquire"": -3.34375, ""see"": -2.234375}","{""acquire"": 0.24798742702109516, ""see"": 0.7520125761278241}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,46,leave,True,"{""leave"": -3.07421875, ""leaving"": -4.94140625, ""obvious"": -5.66796875, ""say"": -3.79296875, ""saying"": -4.91796875}","{""leave"": 0.5333671344850033, ""leaving"": 0.08243602143349756, ""obvious"": 0.039863455211606835, ""say"": 0.2599423809462689, ""saying"": 0.08439093534521028}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,47,paper,True,"{""escape"": -2.013671875, ""give"": -4.33203125, ""giving"": -4.57421875, ""paper"": -1.693359375, ""piece"": -3.748046875}","{""escape"": 0.3663317425388198, ""give"": 0.036059846041174695, ""giving"": 0.028303697455362167, ""paper"": 0.5046432899976855, ""piece"": 0.06466139349948118}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,48,sharing,False,"{""frequency"": -4.45703125, ""opinions"": -6.58203125, ""radio"": -3.14453125, ""sharing"": -2.97265625}","{""frequency"": 0.10814212253196936, ""opinions"": 0.012915734688656403, ""radio"": 0.4017967289639229, ""sharing"": 0.4771454215427602}"
Pythia-2.8b-deduped,EleutherAI/pythia-2.8b-deduped,few_shot,standard,few_shot_standard,49,kindness,False,"{""durability"": -3.2770182291666665, ""kindness"": -1.67578125}","{""durability"": 0.16780878875033892, ""kindness"": 0.8321912046038215}"
