model_label,model_hf_name,prompt_type,think_mode,setting,item_index,chosen_candidate,chosen_is_correct,candidate_logits,candidate_probs_normalized
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,18,yes,False,"{""no"": -5.16015625, ""yes"": -4.16015625}","{""no"": 0.2689414052760013, ""yes"": 0.7310585348819939}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,19,handyman,False,"{""handyman"": -6.15313720703125, ""owner"": -10.203125}","{""handyman"": 0.9828758416252786, ""owner"": 0.017124240171762155}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,20,no,True,"{""no"": -5.66796875, ""yes"": -5.66796875}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,21,no,True,"{""disputed"": -7.48388671875, ""no"": -5.05078125, ""yes"": -5.05078125}","{""disputed"": 0.04203725668965449, ""no"": 0.4789813962182982, ""yes"": 0.4789813962182982}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,22,no,True,"{""no"": -4.59765625, ""uncertain"": -6.36614990234375, ""yes"": -4.59765625}","{""no"": 0.4607042862648108, ""uncertain"": 0.0785914349474964, ""yes"": 0.4607042862648108}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,23,no,True,"{""no"": -5.6796875, ""yes"": -5.6796875}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,24,no,True,"{""no"": -5.32421875, ""yes"": -5.32421875}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,25,no,False,"{""no"": -4.59375, ""yes"": -4.59375}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,26,no,False,"{""no"": -5.421875, ""yes"": -5.421875}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,27,yes,False,"{""no"": -5.96484375, ""yes"": -4.96484375}","{""no"": 0.2689414693966366, ""yes"": 0.7310587091799517}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,28,no,True,"{""no"": -5.8046875, ""yes"": -5.8046875}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,29,no,True,"{""no"": -4.8671875, ""yes"": -4.8671875}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,30,color,True,"{""belief"": -10.1015625, ""color"": -8.1015625}","{""belief"": 0.11920294090533493, ""color"": 0.8807972175070349}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,31,water,True,"{""enthusiasm"": -5.986246744791667, ""water"": -5.796875}","{""enthusiasm"": 0.4527981637729922, ""water"": 0.5472020197992001}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,32,yes,False,"{""no"": -5.46484375, ""yes"": -4.46484375}","{""no"": 0.2689414693966366, ""yes"": 0.7310587091799517}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,33,lightning,True,"{""credits"": -7.29443359375, ""lightning"": -6.5671844482421875}","{""credits"": 0.3257986597431604, ""lightning"": 0.6742012979213795}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,34,innovation,False,"{""innovation"": -7.758056640625, ""light"": -8.1953125}","{""innovation"": 0.6076048917797134, ""light"": 0.39239499089294383}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,35,yes,False,"{""no"": -5.31640625, ""yes"": -4.31640625}","{""no"": 0.2689414693966366, ""yes"": 0.7310587091799517}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,36,financial,False,"{""financial"": -8.3525390625, ""physical"": -10.0078125}","{""financial"": 0.8396025767585042, ""physical"": 0.1603975176752957}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,37,mark,True,"{""mark"": -8.796875, ""standard"": -9.796875}","{""mark"": 0.7310583605840775, ""standard"": 0.2689413411553812}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,38,alive,True,"{""alive"": -7.6630859375, ""dead"": -8.7890625}","{""alive"": 0.7550955595661364, ""dead"": 0.24490435527750898}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,39,no,True,"{""no"": -4.61328125, ""yes"": -4.61328125}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,40,scoring,True,"{""create"": -10.0234375, ""exam"": -7.40625, ""pass"": -10.0234375, ""scoring"": -7.06201171875, ""system"": -12.0234375}","{""create"": 0.028443044028514317, ""exam"": 0.3895885306527716, ""pass"": 0.028443044028514317, ""scoring"": 0.5496762199108973, ""system"": 0.00384934741971043}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,41,trend,False,"{""emotion"": -7.8701171875, ""trend"": -7.44140625}","{""emotion"": 0.39443414053743736, ""trend"": 0.6055657346605025}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,42,no,True,"{""no"": -5.5390625, ""yes"": -5.5390625}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,43,no,True,"{""no"": -5.92578125, ""yes"": -5.92578125}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,44,movement,True,"{""movement"": -6.75048828125, ""progress"": -9.921875}","{""movement"": 0.9597431957245748, ""progress"": 0.04025680369469325}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,45,see,True,"{""acquire"": -9.388671875, ""see"": -8.7109375}","{""acquire"": 0.33676711280049737, ""see"": 0.663232764680041}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,46,leaving,True,"{""leave"": -9.4140625, ""leaving"": -6.841796875, ""obvious"": -8.453125, ""say"": -8.4140625, ""saying"": -7.3984375}","{""leave"": 0.03712875392422868, ""leaving"": 0.48621812146538373, ""obvious"": 0.09705998678412443, ""say"": 0.10092641710555829, ""saying"": 0.2786667735070839}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,47,give,True,"{""escape"": -10.34375, ""give"": -9.34375, ""giving"": -10.34375, ""paper"": -11.34375, ""piece"": -11.34375}","{""escape"": 0.18335029539328457, ""give"": 0.4983977762101637, ""giving"": 0.18335029539328457, ""paper"": 0.06745080420790041, ""piece"": 0.06745080420790041}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,48,opinions,False,"{""frequency"": -12.8984375, ""opinions"": -8.620849609375, ""radio"": -9.8984375, ""sharing"": -10.8984375}","{""frequency"": 0.009946195273154353, ""opinions"": 0.7167864686637112, ""radio"": 0.1997746724041764, ""sharing"": 0.07349299484425638}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,zero_shot,standard,zero_shot_standard,49,durability,True,"{""durability"": -7.983072916666667, ""kindness"": -8.509765625}","{""durability"": 0.6287115466201204, ""kindness"": 0.37128861337809227}"
