model_label,model_hf_name,prompt_type,think_mode,setting,item_index,chosen_candidate,chosen_is_correct,candidate_logits,candidate_probs_normalized
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,10,platonic,True,"{""platonic"": -1.8555145263671875, ""romantic"": -4.72216796875}","{""platonic"": 0.9461731617414955, ""romantic"": 0.05382682974182983}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,11,yes,True,"{""no"": -4.30859375, ""yes"": -2.58203125}","{""no"": 0.15102782101750017, ""yes"": 0.8489723049523475}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,12,good,False,"{""bad"": -3.990234375, ""good"": -2.935546875}","{""bad"": 0.2583259731961785, ""good"": 0.7416739672937086}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,13,sportsman,True,"{""career"": -3.076171875, ""sportsman"": -1.781524658203125}","{""career"": 0.21506726536188484, ""sportsman"": 0.7849327600619461}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,14,reality,False,"{""object"": -4.53125, ""reality"": -2.748046875}","{""object"": 0.1439080805123769, ""reality"": 0.8560920376505781}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,15,object,True,"{""object"": -2.869140625, ""success"": -3.525390625}","{""object"": 0.6584174940028781, ""success"": 0.3415824960356538}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,16,yes,False,"{""no"": -3.984375, ""yes"": -2.84375}","{""no"": 0.24220561297745277, ""yes"": 0.7577943220037995}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,17,yes,False,"{""no"": -4.30859375, ""yes"": -3.130859375}","{""no"": 0.23545978304527992, ""yes"": 0.7645401188571849}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,18,yes,False,"{""no"": -4.08984375, ""yes"": -3.04296875}","{""no"": 0.2598256460903223, ""yes"": 0.7401743851973469}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,19,handyman,False,"{""handyman"": -1.9358177185058594, ""owner"": -3.576171875}","{""handyman"": 0.8375831229976782, ""owner"": 0.1624168784420496}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,20,yes,False,"{""no"": -4.17578125, ""yes"": -3.19140625}","{""no"": 0.27202455117317786, ""yes"": 0.7279754491178081}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,21,yes,False,"{""disputed"": -4.18804931640625, ""no"": -3.5625, ""yes"": -2.9765625}","{""disputed"": 0.1605717268917727, ""no"": 0.3001523129563797, ""yes"": 0.5392760304417109}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,22,no,True,"{""no"": -2.623046875, ""uncertain"": -5.98577880859375, ""yes"": -3.091796875}","{""no"": 0.6022555618540401, ""uncertain"": 0.020862430194101, ""yes"": 0.376881900303687}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,23,yes,False,"{""no"": -3.228515625, ""yes"": -2.541015625}","{""no"": 0.3345894513763354, ""yes"": 0.6654105788791005}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,24,no,True,"{""no"": -3.0234375, ""yes"": -3.4453125}","{""no"": 0.6039318499573872, ""yes"": 0.39606817691887264}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,25,yes,True,"{""no"": -3.66015625, ""yes"": -3.05078125}","{""no"": 0.35220180141950946, ""yes"": 0.6477982535819721}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,26,yes,True,"{""no"": -3.98828125, ""yes"": -3.12890625}","{""no"": 0.2974699225877873, ""yes"": 0.7025300101213556}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,27,yes,False,"{""no"": -5.453125, ""yes"": -4.24609375}","{""no"": 0.23022679392467432, ""yes"": 0.7697733598209139}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,28,yes,False,"{""no"": -3.7578125, ""yes"": -3.109375}","{""no"": 0.34334170858448604, ""yes"": 0.6566582306092376}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,29,yes,False,"{""no"": -4.32421875, ""yes"": -2.78515625}","{""no"": 0.17667161146031277, ""yes"": 0.8233284476305629}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,30,color,True,"{""belief"": -2.89453125, ""color"": -2.77734375}","{""belief"": 0.4707365927060706, ""color"": 0.5292633777076584}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,31,enthusiasm,False,"{""enthusiasm"": -3.8619003295898438, ""water"": -5.5703125}","{""enthusiasm"": 0.846630207929602, ""water"": 0.15336977544255634}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,32,yes,False,"{""no"": -3.939453125, ""yes"": -3.150390625}","{""no"": 0.3123700214234716, ""yes"": 0.687630033441995}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,33,lightning,True,"{""credits"": -5.090492248535156, ""lightning"": -4.6953125}","{""credits"": 0.40247093007734025, ""lightning"": 0.5975288812007878}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,34,light,True,"{""innovation"": -3.560546875, ""light"": -2.357421875}","{""innovation"": 0.2309197824832382, ""light"": 0.7690803021953797}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,35,yes,False,"{""no"": -3.3828125, ""yes"": -2.8671875}","{""no"": 0.3738758809972378, ""yes"": 0.6261242747377351}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,36,financial,False,"{""financial"": -4.56640625, ""physical"": -6.08984375}","{""financial"": 0.8210441756924929, ""physical"": 0.17895590150505036}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,37,standard,False,"{""mark"": -3.82421875, ""standard"": -1.67578125}","{""mark"": 0.10447732175757356, ""standard"": 0.8955226651040408}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,38,dead,False,"{""alive"": -3.6675376892089844, ""dead"": -2.9921875}","{""alive"": 0.3372998666427502, ""dead"": 0.6627000906676024}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,39,yes,False,"{""no"": -3.40234375, ""yes"": -2.91015625}","{""no"": 0.37937841517039317, ""yes"": 0.6206216666757657}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,40,pass,False,"{""create"": -4.83984375, ""exam"": -3.80523681640625, ""pass"": -3.560546875, ""scoring"": -4.38946533203125, ""system"": -6.50390625}","{""create"": 0.10909425652174684, ""exam"": 0.3069912301471923, ""pass"": 0.3920969467257948, ""scoring"": 0.17115860910981495, ""system"": 0.020658972884670015}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,41,trend,False,"{""emotion"": -4.08203125, ""trend"": -3.33203125}","{""emotion"": 0.3208212708736474, ""trend"": 0.679178635769211}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,42,yes,False,"{""no"": -3.740234375, ""yes"": -3.662109375}","{""no"": 0.480478698500588, ""yes"": 0.5195213440667139}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,43,yes,False,"{""no"": -3.62890625, ""yes"": -3.08203125}","{""no"": 0.36658974923979093, ""yes"": 0.6334102859975052}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,44,movement,True,"{""movement"": -2.291015625, ""progress"": -2.955078125}","{""movement"": 0.6601723415572317, ""progress"": 0.3398275980685317}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,45,see,True,"{""acquire"": -3.833984375, ""see"": -2.990234375}","{""acquire"": 0.30074557404130975, ""see"": 0.6992544096660758}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,46,obvious,False,"{""leave"": -5.13671875, ""leaving"": -5.32476806640625, ""obvious"": -3.55859375, ""say"": -8.0625, ""saying"": -6.2470703125}","{""leave"": 0.14169320709358924, ""leaving"": 0.1174032852618319, ""obvious"": 0.686625628424778, ""say"": 0.007597984060432247, ""saying"": 0.04667985235051883}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,47,paper,True,"{""escape"": -3.603515625, ""give"": -6.0546875, ""giving"": -8.0390625, ""paper"": -3.267578125, ""piece"": -4.046875}","{""escape"": 0.3185556507078424, ""give"": 0.027457114432573773, ""giving"": 0.00377443352654007, ""paper"": 0.4457394940205442, ""piece"": 0.20447338335041584}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,48,radio,True,"{""frequency"": -6.6796875, ""opinions"": -5.83056640625, ""radio"": -4.71875, ""sharing"": -7.83984375}","{""frequency"": 0.09296261094872953, ""opinions"": 0.21730860220690096, ""radio"": 0.6605909938045542, ""sharing"": 0.02913794071225012}"
Pythia-12b-deduped,EleutherAI/pythia-12b-deduped,zero_shot,standard,zero_shot_standard,49,durability,True,"{""durability"": -2.8847452799479165, ""kindness"": -2.9014892578125}","{""durability"": 0.5041858141388678, ""kindness"": 0.4958140615733664}"
