model_label,model_hf_name,prompt_type,think_mode,setting,item_index,chosen_candidate,chosen_is_correct,candidate_logits,candidate_probs_normalized
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,15,object,True,"{""object"": -6.8984375, ""success"": -6.8984375}","{""object"": 0.49999999904767284, ""success"": 0.49999999904767284}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,16,yes,False,"{""no"": -2.330078125, ""yes"": -1.3310546875}","{""no"": 0.2691334509707335, ""yes"": 0.7308664837858758}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,17,no,True,"{""no"": -3.125, ""yes"": -3.125}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,18,no,True,"{""no"": -1.7822265625, ""yes"": -1.7822265625}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,19,handyman,False,"{""handyman"": -2.7092437744140625, ""owner"": -5.37109375}","{""handyman"": 0.9347376422380599, ""owner"": 0.06526239029739762}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,20,no,True,"{""no"": -1.7763671875, ""yes"": -2.77734375}","{""no"": 0.7312505492718591, ""yes"": 0.26874946458197935}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,21,yes,False,"{""disputed"": -7.38916015625, ""no"": -2.23046875, ""yes"": -1.23046875}","{""disputed"": 0.0015438162128632265, ""no"": 0.26852622440837637, ""yes"": 0.7299299997812222}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,22,no,True,"{""no"": -2.09765625, ""uncertain"": -6.0991363525390625, ""yes"": -2.09765625}","{""no"": 0.4954692410071578, ""uncertain"": 0.00906141394663795, ""yes"": 0.4954692410071578}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,23,no,True,"{""no"": -2.46875, ""yes"": -2.46875}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,24,yes,False,"{""no"": -2.505859375, ""yes"": -1.5068359375}","{""no"": 0.2691334509707335, ""yes"": 0.7308664837858758}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,25,no,False,"{""no"": -2.16796875, ""yes"": -2.16796875}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,26,no,False,"{""no"": -2.33984375, ""yes"": -3.33984375}","{""no"": 0.7310585348819939, ""yes"": 0.2689414052760013}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,27,yes,False,"{""no"": -3.3671875, ""yes"": -2.3671875}","{""no"": 0.2689414052760013, ""yes"": 0.7310585348819939}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,28,no,True,"{""no"": -2.7734375, ""yes"": -2.7734375}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,29,no,True,"{""no"": -3.775390625, ""yes"": -3.775390625}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,30,color,True,"{""belief"": -8.46875, ""color"": -5.47265625}","{""belief"": 0.047602663573224006, ""color"": 0.9523974785050812}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,31,water,True,"{""enthusiasm"": -6.429219563802083, ""water"": -4.50390625}","{""enthusiasm"": 0.12727020528131974, ""water"": 0.8727297120488947}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,32,yes,False,"{""no"": -3.833984375, ""yes"": -2.833984375}","{""no"": 0.2689414052760013, ""yes"": 0.7310585348819939}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,33,lightning,True,"{""credits"": -7.8515625, ""lightning"": -6.8743896484375}","{""credits"": 0.2734531041838055, ""lightning"": 0.7265468681757978}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,34,light,True,"{""innovation"": -8.319091796875, ""light"": -2.60546875}","{""innovation"": 0.0032898345914025486, ""light"": 0.9967102399759367}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,35,yes,False,"{""no"": -3.03125, ""yes"": -2.03125}","{""no"": 0.26894143733631704, ""yes"": 0.7310586220309676}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,36,physical,True,"{""financial"": -8.43359375, ""physical"": -5.66796875}","{""financial"": 0.059210248644112194, ""physical"": 0.9407897159367888}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,37,mark,True,"{""mark"": -9.4609375, ""standard"": -10.4609375}","{""mark"": 0.7310583605840775, ""standard"": 0.2689413411553812}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,38,dead,False,"{""alive"": -5.01953125, ""dead"": -2.01953125}","{""alive"": 0.047425874568977164, ""dead"": 0.9525741547696579}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,39,no,True,"{""no"": -2.04296875, ""yes"": -3.04296875}","{""no"": 0.7310586220309676, ""yes"": 0.26894143733631704}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,40,scoring,True,"{""create"": -9.3515625, ""exam"": -7.66064453125, ""pass"": -9.3515625, ""scoring"": -7.376953125, ""system"": -10.3515625}","{""create"": 0.06668379988945455, ""exam"": 0.36172346532351607, ""pass"": 0.06668379988945455, ""scoring"": 0.4803770989158736, ""system"": 0.02453159903852083}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,41,trend,False,"{""emotion"": -8.2919921875, ""trend"": -7.732421875}","{""emotion"": 0.3636469192525488, ""trend"": 0.6363531695964864}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,42,yes,False,"{""no"": -2.875, ""yes"": -0.875}","{""no"": 0.11920291248514252, ""yes"": 0.8807970600082332}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,43,no,True,"{""no"": -4.83984375, ""yes"": -4.83984375}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,44,movement,True,"{""movement"": -4.1953125, ""progress"": -5.1953125}","{""movement"": 0.7310585348819939, ""progress"": 0.2689414052760013}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,45,see,True,"{""acquire"": -8.8818359375, ""see"": -8.234375}","{""acquire"": 0.343561898124297, ""see"": 0.6564379883041155}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,46,leave,True,"{""leave"": -6.7890625, ""leaving"": -7.7099609375, ""obvious"": -8.68359375, ""say"": -7.7890625, ""saying"": -8.12890625}","{""leave"": 0.45907023859887375, ""leaving"": 0.18278393754020286, ""obvious"": 0.06903902839642807, ""say"": 0.16888250283419437, ""saying"": 0.12022433713642364}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,47,give,True,"{""escape"": -9.3125, ""give"": -8.3125, ""giving"": -10.3125, ""paper"": -9.3125, ""piece"": -8.3125}","{""escape"": 0.1281321376637641, ""give"": 0.3482992614530228, ""giving"": 0.04713717919984786, ""paper"": 0.1281321376637641, ""piece"": 0.3482992614530228}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,48,radio,True,"{""frequency"": -9.453125, ""opinions"": -8.80609130859375, ""radio"": -6.45703125, ""sharing"": -9.453125}","{""frequency"": 0.04181109898923758, ""opinions"": 0.07985364500320397, ""radio"": 0.836524308973227, ""sharing"": 0.04181109898923758}"
Pythia-70m-deduped,EleutherAI/pythia-70m-deduped,few_shot,standard,few_shot_standard,49,durability,True,"{""durability"": -8.678385416666666, ""kindness"": -9.87890625}","{""durability"": 0.7686176331242269, ""kindness"": 0.23138271264532412}"
