model_label,model_hf_name,prompt_type,think_mode,setting,item_index,chosen_candidate,chosen_is_correct,candidate_logits,candidate_probs_normalized
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,20,yes,False,"{""no"": -5.0234375, ""yes"": -1.5400390625}","{""no"": 0.029788303870739948, ""yes"": 0.9702116721561763}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,21,disputed,False,"{""disputed"": -2.322265625, ""no"": -3.072265625, ""yes"": -3.072265625}","{""disputed"": 0.5142093637552685, ""no"": 0.24289530454422664, ""yes"": 0.24289530454422664}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,22,yes,False,"{""no"": -4.16796875, ""uncertain"": -2.681640625, ""yes"": -2.181640625}","{""no"": 0.0786809582147942, ""uncertain"": 0.34783541283998615, ""yes"": 0.5734836438520456}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,23,no,True,"{""no"": -1.916015625, ""yes"": -3.994140625}","{""no"": 0.888758850621672, ""yes"": 0.11124120039711749}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,24,no,True,"{""no"": -2.80859375, ""yes"": -3.66796875}","{""no"": 0.7025300101213556, ""yes"": 0.2974699225877873}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,25,yes,True,"{""no"": -4.03125, ""yes"": -1.125}","{""no"": 0.051845472017247665, ""yes"": 0.9481546315109521}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,26,yes,True,"{""no"": -4.5703125, ""yes"": -1.4140625}","{""no"": 0.04084572051240714, ""yes"": 0.9591542778265694}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,27,no,True,"{""no"": -1.962890625, ""yes"": -3.447265625}","{""no"": 0.8152325034207534, ""yes"": 0.1847675138365978}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,28,yes,False,"{""no"": -4.55078125, ""yes"": -1.6748046875}","{""no"": 0.05335398349573509, ""yes"": 0.9466459937605683}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,29,yes,False,"{""no"": -4.96484375, ""yes"": -1.9951171875}","{""no"": 0.04881241355942679, ""yes"": 0.9511876278805004}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,30,color,True,"{""belief"": -1.560546875, ""color"": -0.919921875}","{""belief"": 0.34510525029695577, ""color"": 0.65489470935198}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,31,enthusiasm,False,"{""enthusiasm"": -1.54296875, ""water"": -1.62109375}","{""enthusiasm"": 0.5195213131008297, ""water"": 0.48047866986182675}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,32,yes,False,"{""no"": -4.46484375, ""yes"": -2.181640625}","{""no"": 0.0925236505884611, ""yes"": 0.907476271667873}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,33,credits,False,"{""credits"": -0.72509765625, ""lightning"": -2.427734375}","{""credits"": 0.84587879288766, ""lightning"": 0.15412121749428925}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,34,light,True,"{""innovation"": -2.345703125, ""light"": -1.095703125}","{""innovation"": 0.2227001469810028, ""light"": 0.77729988964086}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,35,yes,False,"{""no"": -4.8125, ""yes"": -2.25}","{""no"": 0.07159119961201539, ""yes"": 0.9284088027271398}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,36,physical,True,"{""financial"": -2.392578125, ""physical"": -0.48681640625}","{""financial"": 0.12945775180145638, ""physical"": 0.8705422607869622}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,37,standard,False,"{""mark"": -2.076171875, ""standard"": -1.279296875}","{""mark"": 0.31069438000500593, ""standard"": 0.6893056096647525}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,38,dead,False,"{""alive"": -3.859375, ""dead"": -1.203125}","{""alive"": 0.06560483805186415, ""dead"": 0.9343951709839765}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,39,no,True,"{""no"": -2.3046875, ""yes"": -2.8828125}","{""no"": 0.6406358869347725, ""yes"": 0.35936416316369485}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,40,create,True,"{""create"": -2.45703125, ""exam"": -6.64453125, ""pass"": -2.58203125, ""scoring"": -3.94140625, ""system"": -3.36328125}","{""create"": 0.395513034575381, ""exam"": 0.006005549643336718, ""pass"": 0.3490390279446077, ""scoring"": 0.08964063599258248, ""system"": 0.15980171155337616}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,41,trend,False,"{""emotion"": -0.90087890625, ""trend"": -0.00922393798828125}","{""emotion"": 0.29076840700509476, ""trend"": 0.709231575677507}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,42,yes,False,"{""no"": -2.37890625, ""yes"": -2.34765625}","{""no"": 0.49218813233878156, ""yes"": 0.5078118607898338}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,43,yes,False,"{""no"": -3.14453125, ""yes"": -1.9873046875}","{""no"": 0.2391716126221399, ""yes"": 0.76082844682392}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,44,movement,True,"{""movement"": -0.0035552978515625, ""progress"": -2.12890625}","{""movement"": 0.8933428309706378, ""progress"": 0.10665714785831974}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,45,see,True,"{""acquire"": -2.0, ""see"": -1.03125}","{""acquire"": 0.275129725955546, ""see"": 0.7248702817948736}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,46,saying,False,"{""leave"": -4.91796875, ""leaving"": -1.93359375, ""obvious"": -1.94921875, ""say"": -4.60546875, ""saying"": -0.2164306640625}","{""leave"": 0.0065908730764793364, ""leaving"": 0.13032884387981028, ""obvious"": 0.12830828243870734, ""say"": 0.009008655386392821, ""saying"": 0.7257633519115838}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,47,giving,True,"{""escape"": -3.5234375, ""give"": -6.6171875, ""giving"": -0.5068359375, ""paper"": -2.7578125, ""piece"": -3.7265625}","{""escape"": 0.040927214547028225, ""give"": 0.0018552978220100667, ""giving"": 0.8358062737156416, ""paper"": 0.08800734123478932, ""piece"": 0.03340381897854631}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,48,radio,True,"{""frequency"": -2.35546875, ""opinions"": -4.40234375, ""radio"": -1.19921875, ""sharing"": -3.90234375}","{""frequency"": 0.2212367959795298, ""opinions"": 0.028570043023172766, ""radio"": 0.7030890835526966, ""sharing"": 0.04710403763712273}"
Qwen3-4B-Base,Qwen/Qwen3-4B-Base,zero_shot,standard,zero_shot_standard,49,durability,True,"{""durability"": -0.009216666221618652, ""kindness"": -1.9482421875}","{""durability"": 0.8742450837188009, ""kindness"": 0.1257549574446827}"
