model_label,model_hf_name,prompt_type,think_mode,setting,item_index,chosen_candidate,chosen_is_correct,candidate_logits,candidate_probs_normalized
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,25,no,False,"{""no"": -0.6416015625, ""yes"": -2.0625}","{""no"": 0.8054792537247304, ""yes"": 0.1945207710539032}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,26,yes,True,"{""no"": -1.833984375, ""yes"": -0.63037109375}","{""no"": 0.23083305872730953, ""yes"": 0.769166969031617}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,27,no,True,"{""no"": -0.414306640625, ""yes"": -1.6328125}","{""no"": 0.7718005247234302, ""yes"": 0.2281995053017317}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,28,yes,False,"{""no"": -2.216796875, ""yes"": -0.591796875}","{""no"": 0.1645164489006012, ""yes"": 0.8354835158247738}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,29,no,True,"{""no"": -0.22705078125, ""yes"": -2.8671875}","{""no"": 0.9334004438349306, ""yes"": 0.06659952670967617}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,30,color,True,"{""belief"": -1.35546875, ""color"": -1.29296875}","{""belief"": 0.48438007374066205, ""color"": 0.5156199045071589}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,31,water,True,"{""enthusiasm"": -2.609375, ""water"": -1.5302734375}","{""enthusiasm"": 0.2536760884209429, ""water"": 0.7463239634287221}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,32,yes,False,"{""no"": -1.771484375, ""yes"": -1.740234375}","{""no"": 0.49218813233878156, ""yes"": 0.5078118607898338}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,33,credits,False,"{""credits"": -0.60205078125, ""lightning"": -1.4775390625}","{""credits"": 0.7058864191389999, ""lightning"": 0.2941135931262402}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,34,light,True,"{""innovation"": -0.8837890625, ""light"": -0.7587890625}","{""innovation"": 0.468790644981626, ""light"": 0.5312093941731293}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,35,no,True,"{""no"": -0.1976318359375, ""yes"": -4.16796875}","{""no"": 0.9814823562478254, ""yes"": 0.018517700595025523}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,36,physical,True,"{""financial"": -1.328125, ""physical"": -0.42236328125}","{""financial"": 0.28786790624690756, ""physical"": 0.7121321261328432}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,37,mark,True,"{""mark"": -0.94873046875, ""standard"": -3.58984375}","{""mark"": 0.933461087956963, ""standard"": 0.06653885061403907}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,38,dead,False,"{""alive"": -5.32421875, ""dead"": -0.10382080078125}","{""alive"": 0.005376118716664399, ""dead"": 0.9946238741966476}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,39,no,True,"{""no"": -0.7373046875, ""yes"": -1.8935546875}","{""no"": 0.7606506998655483, ""yes"": 0.2393493621711565}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,40,pass,False,"{""create"": -3.162109375, ""exam"": -2.724609375, ""pass"": -1.302734375, ""scoring"": -7.4765625, ""system"": -6.7421875}","{""create"": 0.11099024129255067, ""exam"": 0.17190504856661576, ""pass"": 0.7125266259251928, ""scoring"": 0.0014843684484906476, ""system"": 0.0030936895092644476}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,41,trend,False,"{""emotion"": -0.9794921875, ""trend"": -0.034027099609375}","{""emotion"": 0.27979776709713944, ""trend"": 0.7202022965196179}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,42,no,True,"{""no"": -0.385986328125, ""yes"": -1.9482421875}","{""no"": 0.8266768228811098, ""yes"": 0.1733231804701934}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,43,no,True,"{""no"": -0.87158203125, ""yes"": -3.38671875}","{""no"": 0.9251961125789445, ""yes"": 0.07480382869961576}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,44,movement,True,"{""movement"": -0.0223236083984375, ""progress"": -2.162109375}","{""movement"": 0.8947104108463256, ""progress"": 0.10528956784830674}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,45,see,True,"{""acquire"": -2.205078125, ""see"": -0.7041015625}","{""acquire"": 0.1822799225225776, ""see"": 0.8177201015056984}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,46,say,False,"{""leave"": -1.3349609375, ""leaving"": -1.5380859375, ""obvious"": -6.5078125, ""say"": -0.359375, ""saying"": -1.359375}","{""leave"": 0.18347118290406603, ""leaving"": 0.14974481526136965, ""obvious"": 0.0010399846277748383, ""say"": 0.4866978752808378, ""saying"": 0.17904614237764294}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,47,escape,False,"{""escape"": -1.474609375, ""give"": -3.833984375, ""giving"": -3.349609375, ""paper"": -2.521484375, ""piece"": -3.099609375}","{""escape"": 0.5568614309120629, ""give"": 0.05261185900229574, ""giving"": 0.08539747645491072, ""paper"": 0.1954767470518875, ""piece"": 0.10965253028909833}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,48,radio,True,"{""frequency"": -1.8984375, ""opinions"": -8.9775390625, ""radio"": -0.33544921875, ""sharing"": -7.6484375}","{""frequency"": 0.17309757732694234, ""opinions"": 0.0001458398965723623, ""radio"": 0.8262056412034905, ""sharing"": 0.0005509315136862149}"
SmolLM3-3B-Instruct,HuggingFaceTB/SmolLM3-3B,few_shot,no_think,few_shot_no_think,49,durability,True,"{""durability"": -0.00525665283203125, ""kindness"": -2.33984375}","{""durability"": 0.9117012608804232, ""kindness"": 0.0882986830025083}"
