model_label,model_hf_name,prompt_type,think_mode,setting,item_index,chosen_candidate,chosen_is_correct,candidate_logits,candidate_probs_normalized
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,15,success,False,"{""object"": -6.109375, ""success"": -3.796875}","{""object"": 0.09009300046758446, ""success"": 0.9099070717426102}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,16,no,True,"{""no"": -5.0078125, ""yes"": -5.1015625}","{""no"": 0.5234203870605549, ""yes"": 0.47657968577618326}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,17,yes,False,"{""no"": -4.3671875, ""yes"": -3.4453125}","{""no"": 0.28457601439436725, ""yes"": 0.7154240213705615}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,18,yes,False,"{""no"": -5.65625, ""yes"": -5.59375}","{""no"": 0.48438004486936065, ""yes"": 0.5156198737738186}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,19,handyman,False,"{""handyman"": -3.060548782348633, ""owner"": -3.130859375}","{""handyman"": 0.5175703261694884, ""owner"": 0.48242951115430477}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,20,yes,False,"{""no"": -5.05078125, ""yes"": -4.76953125}","{""no"": 0.43014735074202637, ""yes"": 0.5698526542706361}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,21,yes,False,"{""disputed"": -6.860076904296875, ""no"": -4.5390625, ""yes"": -4.4765625}","{""disputed"": 0.045394814565387624, ""no"": 0.4623916624674204, ""yes"": 0.4922133625463862}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,22,no,True,"{""no"": -3.552734375, ""uncertain"": -5.958404541015625, ""yes"": -3.693359375}","{""no"": 0.5104593136536886, ""uncertain"": 0.04604599413270113, ""yes"": 0.4434947373119218}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,23,yes,False,"{""no"": -4.33984375, ""yes"": -4.27734375}","{""no"": 0.48438004486936065, ""yes"": 0.5156198737738186}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,24,no,True,"{""no"": -3.939453125, ""yes"": -4.44140625}","{""no"": 0.6229182214850439, ""yes"": 0.377081792253932}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,25,no,False,"{""no"": -4.4453125, ""yes"": -4.7421875}","{""no"": 0.5736784476125245, ""yes"": 0.4263216223918792}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,26,no,False,"{""no"": -5.14453125, ""yes"": -5.63671875}","{""no"": 0.6206216666757657, ""yes"": 0.37937841517039317}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,27,yes,False,"{""no"": -5.84375, ""yes"": -5.4375}","{""no"": 0.39981158707685327, ""yes"": 0.6001882787025882}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,28,no,True,"{""no"": -5.91015625, ""yes"": -6.83984375}","{""no"": 0.7170117439452202, ""yes"": 0.28298806390723275}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,29,yes,False,"{""no"": -4.86328125, ""yes"": -3.927734375}","{""no"": 0.28180073511584663, ""yes"": 0.7181992827434118}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,30,color,True,"{""belief"": -5.265625, ""color"": -4.046875}","{""belief"": 0.22815647342110265, ""color"": 0.7718434006135076}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,31,enthusiasm,False,"{""enthusiasm"": -4.184855143229167, ""water"": -6.44140625}","{""enthusiasm"": 0.9052142474435233, ""water"": 0.09478587378700004}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,32,yes,False,"{""no"": -6.015625, ""yes"": -5.7421875}","{""no"": 0.43206343825840504, ""yes"": 0.5679366752575732}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,33,credits,False,"{""credits"": -5.7348175048828125, ""lightning"": -6.0}","{""credits"": 0.5659097426877134, ""lightning"": 0.4340900951875185}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,34,innovation,False,"{""innovation"": -2.0625, ""light"": -3.078125}","{""innovation"": 0.7341195840768562, ""light"": 0.2658804938078356}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,35,yes,False,"{""no"": -5.01953125, ""yes"": -4.31640625}","{""no"": 0.33111976074200955, ""yes"": 0.6688803030204775}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,36,financial,False,"{""financial"": -3.669921875, ""physical"": -4.609375}","{""financial"": 0.7189892678922664, ""physical"": 0.28101085716165636}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,37,standard,False,"{""mark"": -4.8125, ""standard"": -4.3125}","{""mark"": 0.377540667992942, ""standard"": 0.6224593298742985}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,38,dead,False,"{""alive"": -5.44921875, ""dead"": -5.19921875}","{""alive"": 0.43782360481008165, ""dead"": 0.5621766366019941}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,39,yes,False,"{""no"": -4.5859375, ""yes"": -4.5546875}","{""no"": 0.49218813233878156, ""yes"": 0.5078118607898338}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,40,exam,False,"{""create"": -9.53125, ""exam"": -6.304931640625, ""pass"": -7.46875, ""scoring"": -6.7017822265625, ""system"": -8.84375}","{""create"": 0.018875921135897162, ""exam"": 0.47542324776867695, ""pass"": 0.1484706203407651, ""scoring"": 0.319690988812747, ""system"": 0.03753925163583902}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,41,trend,False,"{""emotion"": -4.93359375, ""trend"": -4.741912841796875}","{""emotion"": 0.45222592972031045, ""trend"": 0.5477740079666331}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,42,no,True,"{""no"": -4.31640625, ""yes"": -4.75390625}","{""no"": 0.6076631300171407, ""yes"": 0.3923368044601275}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,43,no,True,"{""no"": -4.16015625, ""yes"": -4.36328125}","{""no"": 0.5506073530881874, ""yes"": 0.4493926243057711}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,44,movement,True,"{""movement"": -4.6328125, ""progress"": -4.8203125}","{""movement"": 0.5467380288176721, ""progress"": 0.45326174590640506}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,45,acquire,False,"{""acquire"": -6.63623046875, ""see"": -7.16015625}","{""acquire"": 0.6280652255002205, ""see"": 0.371934678002362}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,46,saying,False,"{""leave"": -8.71875, ""leaving"": -6.9114990234375, ""obvious"": -6.09765625, ""say"": -8.890625, ""saying"": -5.7861328125}","{""leave"": 0.02471380709264745, ""leaving"": 0.1505978524981948, ""obvious"": 0.3398335126685562, ""say"": 0.02081111208814409, ""saying"": 0.4640439495328381}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,47,escape,False,"{""escape"": -6.1484375, ""give"": -7.140625, ""giving"": -7.8359375, ""paper"": -8.4140625, ""piece"": -11.1953125}","{""escape"": 0.6002615483452612, ""give"": 0.22255582614153538, ""giving"": 0.11103722152343244, ""paper"": 0.062286236232739926, ""piece"": 0.0038593179622310905}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,48,radio,True,"{""frequency"": -10.3359375, ""opinions"": -7.538818359375, ""radio"": -6.1953125, ""sharing"": -10.109375}","{""frequency"": 0.012270888997919017, ""opinions"": 0.20120994183253346, ""radio"": 0.7711282553392533, ""sharing"": 0.015391142922544624}"
Pythia-410m-deduped,EleutherAI/pythia-410m-deduped,zero_shot,standard,zero_shot_standard,49,durability,True,"{""durability"": -4.29742431640625, ""kindness"": -5.3699951171875}","{""durability"": 0.745085568368876, ""kindness"": 0.25491451862318737}"
