model_label,model_hf_name,prompt_type,think_mode,setting,item_index,chosen_candidate,chosen_is_correct,candidate_logits,candidate_probs_normalized
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,12,bad,True,"{""bad"": -0.144287109375, ""good"": -4.36328125}","{""bad"": 0.9854999455808743, ""good"": 0.014500094104401848}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,13,sportsman,True,"{""career"": -2.966796875, ""sportsman"": -0.08830642700195312}","{""career"": 0.05322715763277943, ""sportsman"": 0.9467728304227325}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,14,object,True,"{""object"": -1.818359375, ""reality"": -3.833984375}","{""object"": 0.8824278928832697, ""reality"": 0.11757213706680275}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,15,object,True,"{""object"": -0.75830078125, ""success"": -1.3046875}","{""object"": 0.6332968825483231, ""success"": 0.3667031269125575}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,16,yes,False,"{""no"": -6.97265625, ""yes"": -0.31689453125}","{""no"": 0.001284934837897008, ""yes"": 0.9987150348784865}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,17,yes,False,"{""no"": -5.671875, ""yes"": -1.947265625}","{""no"": 0.02355433236573795, ""yes"": 0.9764457010800381}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,18,yes,False,"{""no"": -2.689453125, ""yes"": -1.314453125}","{""no"": 0.20181323122263276, ""yes"": 0.798186813186023}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,19,owner,True,"{""handyman"": -3.4714674949645996, ""owner"": -0.11798095703125}","{""handyman"": 0.03378117863628428, ""owner"": 0.9662187720195624}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,20,yes,False,"{""no"": -3.25, ""yes"": -0.85205078125}","{""no"": 0.08332919887691166, ""yes"": 0.9166707462577253}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,21,yes,False,"{""disputed"": -1.400390625, ""no"": -2.556640625, ""yes"": -0.947265625}","{""disputed"": 0.3462742370482815, ""no"": 0.10896002302825708, ""yes"": 0.5447658090475}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,22,yes,False,"{""no"": -4.8125, ""uncertain"": -2.21875, ""yes"": -0.24951171875}","{""no"": 0.009070345156983803, ""uncertain"": 0.12135987659598997, ""yes"": 0.8695697419557727}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,23,yes,False,"{""no"": -1.302734375, ""yes"": -1.162109375}","{""no"": 0.4649015669717057, ""yes"": 0.5350984235603058}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,24,yes,False,"{""no"": -2.583984375, ""yes"": -0.87353515625}","{""no"": 0.15310544700039186, ""yes"": 0.8468945243975781}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,25,yes,True,"{""no"": -3.810546875, ""yes"": -0.63916015625}","{""no"": 0.04025680369469325, ""yes"": 0.9597432529297287}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,26,yes,True,"{""no"": -4.62890625, ""yes"": -0.79931640625}","{""no"": 0.021256854143705047, ""yes"": 0.9787431367815086}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,27,yes,False,"{""no"": -2.42578125, ""yes"": -0.94189453125}","{""no"": 0.18484107330296964, ""yes"": 0.8151589389914065}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,28,yes,False,"{""no"": -6.109375, ""yes"": -0.5087890625}","{""no"": 0.0036820900128017122, ""yes"": 0.9963178642836097}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,29,yes,False,"{""no"": -4.71484375, ""yes"": -1.123046875}","{""no"": 0.026810195981692382, ""yes"": 0.9731898070815087}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,30,color,True,"{""belief"": -2.76171875, ""color"": -0.323974609375}","{""belief"": 0.08033942031954834, ""color"": 0.9196605171925584}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,31,enthusiasm,False,"{""enthusiasm"": -1.6376953125, ""water"": -1.8095703125}","{""enthusiasm"": 0.5428632787291557, ""water"": 0.45713671308581943}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,32,yes,False,"{""no"": -5.91015625, ""yes"": -2.650390625}","{""no"": 0.036977557473079625, ""yes"": 0.9630225219787354}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,33,lightning,True,"{""credits"": -2.1953125, ""lightning"": -0.7421875}","{""credits"": 0.18952108838976747, ""lightning"": 0.8104788960979216}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,34,innovation,False,"{""innovation"": -0.62060546875, ""light"": -1.82421875}","{""innovation"": 0.769166969031617, ""light"": 0.23083305872730953}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,35,yes,False,"{""no"": -1.9228515625, ""yes"": -0.90673828125}","{""no"": 0.2657852027456941, ""yes"": 0.7342148491094028}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,36,physical,True,"{""financial"": -2.654296875, ""physical"": -0.169189453125}","{""financial"": 0.07690881622542793, ""physical"": 0.9230912101932669}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,37,mark,True,"{""mark"": -0.29931640625, ""standard"": -2.767578125}","{""mark"": 0.9218866415710871, ""standard"": 0.07811332354404804}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,38,alive,True,"{""alive"": -0.64013671875, ""dead"": -1.046875}","{""alive"": 0.6003055215804, ""dead"": 0.3996944766970577}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,39,yes,False,"{""no"": -2.94140625, ""yes"": -1.3486328125}","{""no"": 0.16899405281803917, ""yes"": 0.8310059554016402}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,40,pass,False,"{""create"": -3.1640625, ""exam"": -1.5693359375, ""pass"": -0.6005859375, ""scoring"": -7.692042350769043, ""system"": -10.5859375}","{""create"": 0.05285621042051806, ""exam"": 0.260421610739964, ""pass"": 0.6861195389959891, ""scoring"": 0.000570978115536867, ""system"": 3.1609437565354435e-05}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,41,trend,False,"{""emotion"": -0.140625, ""trend"": -0.040802001953125}","{""emotion"": 0.4750649426556243, ""trend"": 0.5249350360701115}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,42,no,True,"{""no"": -1.224609375, ""yes"": -1.646484375}","{""no"": 0.603931813960245, ""yes"": 0.39606815331137035}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,43,yes,False,"{""no"": -2.873046875, ""yes"": -1.4990234375}","{""no"": 0.20197058381611951, ""yes"": 0.7980294484785387}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,44,movement,True,"{""movement"": -0.05609130859375, ""progress"": -1.3857421875}","{""movement"": 0.7907828672484858, ""progress"": 0.20921710390210269}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,45,see,True,"{""acquire"": -5.504467010498047, ""see"": -0.37060546875}","{""acquire"": 0.005859224143459538, ""see"": 0.9941408104674682}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,46,leaving,True,"{""leave"": -2.263671875, ""leaving"": -1.966796875, ""obvious"": -5.39385986328125, ""say"": -5.921875, ""saying"": -4.4609375}","{""leave"": 0.3958449128913034, ""leaving"": 0.5326675523721305, ""obvious"": 0.017302210600791967, ""say"": 0.010204401399936716, ""saying"": 0.043980962746209655}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,47,paper,True,"{""escape"": -2.732421875, ""give"": -7.36328125, ""giving"": -0.810546875, ""paper"": -0.57568359375, ""piece"": -3.638671875}","{""escape"": 0.05920508211218827, ""give"": 0.0005770352108658614, ""giving"": 0.40459325972444093, ""paper"": 0.5117035977368126, ""piece"": 0.023921015559811267}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,48,frequency,True,"{""frequency"": -0.219482421875, ""opinions"": -8.43603515625, ""radio"": -2.03125, ""sharing"": -6.9296875}","{""frequency"": 0.8584769138953334, ""opinions"": 0.0002319130005179814, ""radio"": 0.1402451805927872, ""sharing"": 0.0010459804558764286}"
Olmo-3-7B-Think,allenai/Olmo-3-7B-Think,few_shot,standard,few_shot_standard,49,durability,True,"{""durability"": -0.029645919799804688, ""kindness"": -0.810546875}","{""durability"": 0.6858742687208756, ""kindness"": 0.3141257657498639}"
