model_label,model_hf_name,prompt_type,think_mode,setting,item_index,chosen_candidate,chosen_is_correct,candidate_logits,candidate_probs_normalized
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,13,sportsman,True,"{""career"": -2.87890625, ""sportsman"": -0.19876480102539062}","{""career"": 0.0641553800477977, ""sportsman"": 0.9358446241034263}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,14,reality,False,"{""object"": -2.169921875, ""reality"": -1.4443359375}","{""object"": 0.32616409922628165, ""reality"": 0.6738358694207931}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,15,success,False,"{""object"": -1.2626953125, ""success"": -1.1064453125}","{""object"": 0.46101680594817956, ""success"": 0.5389832518281636}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,16,no,True,"{""no"": -1.5380859375, ""yes"": -1.6083984375}","{""no"": 0.5175709123121337, ""yes"": 0.4824291373389343}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,17,yes,False,"{""no"": -3.765625, ""yes"": -2.3671875}","{""no"": 0.19806416632497767, ""yes"": 0.8019357965963964}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,18,no,True,"{""no"": -2.66015625, ""yes"": -3.52734375}","{""no"": 0.7041601290542965, ""yes"": 0.2958398576116679}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,19,owner,True,"{""handyman"": -1.8785877227783203, ""owner"": -0.27197265625}","{""handyman"": 0.1670591043538348, ""owner"": 0.8329409236934299}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,20,no,True,"{""no"": -2.357421875, ""yes"": -2.365234375}","{""no"": 0.5019531141001669, ""yes"": 0.49804688397577634}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,21,no,True,"{""disputed"": -2.240234375, ""no"": -1.4287109375, ""yes"": -2.654296875}","{""disputed"": 0.25560447222162214, ""no"": 0.5754512969425394, ""yes"": 0.1689442399413413}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,22,yes,False,"{""no"": -1.611328125, ""uncertain"": -3.556640625, ""yes"": -1.384765625}","{""no"": 0.41714924950989696, ""uncertain"": 0.059628376125605106, ""yes"": 0.5232223778022822}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,23,no,True,"{""no"": -2.67578125, ""yes"": -3.23828125}","{""no"": 0.6370308011545299, ""yes"": 0.362969209322431}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,24,yes,False,"{""no"": -2.412109375, ""yes"": -2.060546875}","{""no"": 0.4130035708879449, ""yes"": 0.5869964306477841}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,25,no,False,"{""no"": -2.728515625, ""yes"": -2.892578125}","{""no"": 0.5409238971378262, ""yes"": 0.4590761489841163}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,26,no,False,"{""no"": -4.21875, ""yes"": -4.71875}","{""no"": 0.6224593298742985, ""yes"": 0.377540667992942}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,27,no,True,"{""no"": -2.79296875, ""yes"": -2.86328125}","{""no"": 0.517570943161765, ""yes"": 0.4824291660939525}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,28,no,True,"{""no"": -2.078125, ""yes"": -2.484375}","{""no"": 0.6001883502506107, ""yes"": 0.3998116347381114}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,29,yes,False,"{""no"": -2.73046875, ""yes"": -1.1044921875}","{""no"": 0.16438227987191031, ""yes"": 0.835617783902814}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,30,belief,False,"{""belief"": -1.04296875, ""color"": -1.20703125}","{""belief"": 0.5409238648962504, ""color"": 0.45907612162104633}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,31,enthusiasm,False,"{""enthusiasm"": -1.08984375, ""water"": -2.61328125}","{""enthusiasm"": 0.8210441267544479, ""water"": 0.17895590150505036}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,32,no,True,"{""no"": -3.2109375, ""yes"": -3.3984375}","{""no"": 0.5467381591701916, ""yes"": 0.45326185397243934}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,33,lightning,True,"{""credits"": -3.05078125, ""lightning"": -1.8330078125}","{""credits"": 0.22832854077083617, ""lightning"": 0.7716715433814456}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,34,innovation,False,"{""innovation"": -0.64404296875, ""light"": -2.16015625}","{""innovation"": 0.8199654340153196, ""light"": 0.18003456760053058}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,35,no,True,"{""no"": -2.052734375, ""yes"": -2.326171875}","{""no"": 0.5679366752575732, ""yes"": 0.43206343825840504}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,36,financial,False,"{""financial"": -1.0244140625, ""physical"": -1.6337890625}","{""financial"": 0.6477982149701884, ""physical"": 0.35220180141950946}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,37,mark,True,"{""mark"": -0.84619140625, ""standard"": -1.345703125}","{""mark"": 0.6223445670660867, ""standard"": 0.37765540662296165}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,38,alive,True,"{""alive"": -0.95068359375, ""dead"": -1.7158203125}","{""alive"": 0.6824679410952513, ""dead"": 0.3175320553113462}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,39,yes,False,"{""no"": -1.9384765625, ""yes"": -1.2666015625}","{""no"": 0.33807712153001107, ""yes"": 0.6619228707202935}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,40,exam,False,"{""create"": -5.3359375, ""exam"": -3.03125, ""pass"": -3.125, ""scoring"": -4.8359375, ""system"": -5.84375}","{""create"": 0.04465113674019394, ""exam"": 0.4474511035367752, ""pass"": 0.40740886598116427, ""scoring"": 0.07361727890449773, ""system"": 0.026871527422290084}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,41,emotion,True,"{""emotion"": -2.1953125, ""trend"": -3.7578125}","{""emotion"": 0.8267116848143716, ""trend"": 0.1732881830279616}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,42,no,True,"{""no"": -1.994140625, ""yes"": -1.994140625}","{""no"": 0.49999999904767284, ""yes"": 0.49999999904767284}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,43,no,True,"{""no"": -4.03515625, ""yes"": -4.91796875}","{""no"": 0.7074047371961694, ""yes"": 0.2925953139879807}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,44,movement,True,"{""movement"": -1.0966796875, ""progress"": -1.6435546875}","{""movement"": 0.6334102482433113, ""progress"": 0.36658974923979093}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,45,see,True,"{""acquire"": -2.5234375, ""see"": -1.7958984375}","{""acquire"": 0.32573501010775674, ""see"": 0.6742650351827556}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,46,obvious,False,"{""leave"": -4.04296875, ""leaving"": -4.16015625, ""obvious"": -1.9560546875, ""say"": -6.43359375, ""saying"": -6.83984375}","{""leave"": 0.09899034736628373, ""leaving"": 0.08804383751587215, ""obvious"": 0.7978626034758322, ""say"": 0.009064789134617373, ""saying"": 0.0060384513643997615}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,47,escape,False,"{""escape"": -1.240234375, ""give"": -5.8203125, ""giving"": -7.4765625, ""paper"": -1.341796875, ""piece"": -4.078125}","{""escape"": 0.5065381512261182, ""give"": 0.005194089787647718, ""giving"": 0.0009913093835277045, ""paper"": 0.4576190841650352, ""piece"": 0.02965731776529586}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,48,radio,True,"{""frequency"": -2.59375, ""opinions"": -5.1640625, ""radio"": -1.8505859375, ""sharing"": -5.53125}","{""frequency"": 0.3093975906470444, ""opinions"": 0.023672514536218162, ""radio"": 0.6505324708287131, ""sharing"": 0.01639747157896963}"
Pythia-1.4b-deduped,EleutherAI/pythia-1.4b-deduped,few_shot,standard,few_shot_standard,49,durability,True,"{""durability"": -1.1865234375, ""kindness"": -1.2255859375}","{""durability"": 0.5097643762740132, ""kindness"": 0.4902356096959701}"
